rikishi1_rank_name,rikishi2_rank_name,rikishi1_rank_level,rikishi2_rank_level,rikishi1_win_prc,rikishi2_win_prc,rikishi1_fusen,rikishi2_fusen,rikishi1_hth_wins,rikishi2_hth_wins,y
M,M,10,12,0.28571429,0.71428571,0,0,0,0,yes
M,M,9,16,0.42857143,0.28571429,0,0,2,0,no
M,M,8,15,0.57142857,0.71428571,0,0,4,1,no
M,M,14,8,0.57142857,0.71428571,0,0,0,4,no
M,M,14,7,0.42857143,0.28571429,0,0,1,0,yes
M,M,7,12,0.28571429,0,0,0,4,0,yes
M,M,11,6,0.71428571,0.42857143,0,0,0,0,no
M,M,5,6,0.71428571,0.71428571,0,0,0,1,no
M,M,5,9,0.57142857,0.42857143,0,0,2,3,yes
M,M,10,4,0.28571429,0.42857143,0,0,0,0,no
M,M,1,11,0.42857143,1,0,0,1,2,yes
M,M,2,1,0.28571429,0,0,0,5,2,no
S,M,2,4,0.42857143,0.71428571,0,0,9,5,yes
S,K,1,1,0.14285714,0.42857143,0,0,16,16,no
S,O,1,1,0.85714286,0.85714286,0,0,8,15,no
M,O,2,2,0.28571429,0.71428571,0,0,1,2,no
K,O,1,1,0.28571429,0.71428571,0,0,2,7,yes
M,Y,3,1,0.42857143,1,0,0,0,6,no
M,Y,3,1,0.14285714,1,0,0,0,6,no
M,J,14,3,0.5,0.625,0,0,5,2,no
M,M,13,15,0.5,0.75,0,0,4,2,no
M,M,16,12,0.375,0,0,0,2,5,no
M,M,11,14,0.625,0.5,0,0,5,1,no
M,M,10,16,0.25,0.25,0,0,2,1,no
M,M,15,9,0.25,0.375,0,0,3,0,yes
M,M,12,8,0.625,0.75,0,0,0,0,yes
M,M,11,6,0.875,0.75,0,0,0,0,no
M,M,10,6,0.375,0.5,0,0,8,2,yes
M,M,5,9,0.625,0.375,0,0,1,2,yes
M,M,7,4,0.375,0.5,0,0,6,3,yes
M,M,8,4,0.5,0.625,0,0,3,2,no
M,M,3,7,0.125,0.25,0,0,8,3,no
M,M,5,2,0.625,0.25,0,0,2,1,yes
K,M,1,2,0.375,0.25,0,0,6,1,yes
M,K,1,1,0.125,0.5,0,0,3,6,yes
M,S,1,1,0.5,0.75,0,0,0,0,no
M,O,3,1,0.375,0.875,0,0,2,4,no
O,O,2,1,0.75,0.625,0,0,19,27,yes
S,Y,1,1,0.125,1,0,0,17,22,no
S,Y,2,1,0.5,1,0,0,1,22,no
M,J,14,3,0.44444444,0.55555556,0,0,0,2,yes
M,M,10,16,0.22222222,0.33333333,0,0,2,0,yes
M,M,16,9,0.33333333,0.33333333,0,0,0,0,yes
M,M,9,12,0.33333333,0.11111111,0,0,2,6,yes
M,M,8,12,0.44444444,0.66666667,0,0,0,0,yes
M,M,15,8,0.33333333,0.66666667,0,0,1,2,no
M,M,7,15,0.44444444,0.77777778,0,0,0,0,yes
M,M,14,6,0.55555556,0.44444444,0,0,0,0,no
M,M,13,6,0.44444444,0.77777778,0,0,1,3,yes
M,M,5,11,0.66666667,0.55555556,0,0,1,1,no
M,M,10,4,0.44444444,0.66666667,0,0,1,2,no
M,M,2,7,0.22222222,0.33333333,0,0,2,5,yes
M,M,3,1,0.11111111,0.22222222,0,0,4,3,yes
M,S,1,2,0.44444444,0.44444444,0,0,0,1,no
S,M,1,2,0.77777778,0.22222222,0,0,9,3,yes
M,O,4,2,0.44444444,0.77777778,0,0,0,3,no
M,O,3,1,0.33333333,0.55555556,0,0,0,5,yes
K,O,1,1,0.44444444,0.88888889,0,0,8,13,no
S,Y,1,1,0.11111111,1,0,0,10,34,no
K,Y,1,1,0.44444444,1,0,0,1,8,no
M,M,12,14,0.6,0.5,0,0,0,0,yes
M,M,10,14,0.3,0.5,0,0,2,1,yes
M,M,13,10,0.5,0.4,0,0,0,0,yes
M,M,9,16,0.4,0.4,0,0,1,1,yes
M,M,12,9,0.1,0.3,0,0,3,4,no
M,M,15,8,0.7,0.7,0,0,0,0,yes
M,M,8,16,0.5,0.3,0,0,1,0,yes
M,M,11,6,0.6,0.7,0,0,1,0,yes
M,M,5,6,0.6,0.5,0,0,3,2,no
M,M,5,4,0.7,0.4,0,0,1,1,yes
M,M,3,7,0.4,0.3,0,0,5,5,no
M,M,3,2,0.2,0.2,0,0,1,2,yes
M,K,2,1,0.3,0.4,0,0,5,3,no
M,K,1,1,0.4,0.4,0,0,0,0,yes
S,O,2,1,0.5,0.9,0,0,15,16,no
M,O,4,1,0.7,0.5,0,0,2,10,no
O,Y,2,1,0.8,1,0,0,20,27,no
S,Y,1,1,0.8,1,0,0,2,22,no
M,J,16,4,0.36363636,0.72727273,0,0,1,0,yes
M,M,14,12,0.45454545,0.09090909,0,0,6,3,yes
M,M,16,9,0.27272727,0.36363636,0,0,2,3,no
M,M,8,9,0.54545455,0.45454545,0,0,3,0,yes
M,M,14,8,0.45454545,0.63636364,0,0,0,1,no
M,M,13,7,0.54545455,0.54545455,0,0,0,3,no
M,M,15,6,0.72727273,0.54545455,0,0,0,0,no
M,M,12,6,0.63636364,0.63636364,0,0,0,0,yes
M,M,11,5,0.63636364,0.72727273,0,0,2,4,yes
M,M,11,5,0.7,0.54545455,1,0,0,0,no
M,M,10,4,0.36363636,0.36363636,0,0,3,1,yes
M,M,10,3,0.36363636,0.27272727,0,0,0,0,yes
M,M,7,2,0.36363636,0.18181818,0,0,6,5,yes
M,M,2,1,0.27272727,0.27272727,0,0,4,4,yes
M,K,3,1,0.36363636,0.36363636,0,0,1,5,no
M,K,1,1,0.45454545,0.45454545,0,0,0,0,yes
S,M,1,4,0.72727273,0.63636364,0,0,3,5,yes
S,O,2,1,0.45454545,0.54545455,0,0,12,9,yes
O,Y,2,1,0.72727273,1,0,0,10,34,no
O,Y,1,1,0.90909091,1,0,0,10,22,yes
M,J,14,2,0.5,0.5,0,0,3,0,yes
M,M,10,12,0.41666667,0.66666667,0,0,3,1,yes
M,M,10,16,0.41666667,0.25,0,0,1,0,yes
M,M,14,9,0.41666667,0.41666667,0,0,0,1,yes
M,M,13,8,0.5,0.66666667,0,0,2,1,yes
M,M,8,16,0.58333333,0.41666667,0,0,1,0,yes
M,M,7,11,0.58333333,0.66666667,0,0,0,0,yes
M,M,15,6,0.66666667,0.58333333,0,0,0,0,yes
M,M,11,6,0.63636364,0.58333333,1,0,0,0,no
M,M,4,9,0.33333333,0.41666667,0,0,4,2,yes
M,M,3,12,0.25,0.08333333,0,0,6,5,yes
M,M,2,2,0.33333333,0.16666667,0,0,2,5,no
M,M,7,1,0.41666667,0.25,0,0,5,4,yes
M,M,1,3,0.5,0.33333333,0,0,2,0,no
M,K,5,1,0.58333333,0.41666667,0,0,7,4,yes
M,K,4,1,0.58333333,0.41666667,0,0,4,12,yes
M,S,5,2,0.66666667,0.5,0,0,0,0,no
O,O,2,1,0.66666667,0.91666667,0,0,24,10,no
S,Y,1,1,0.75,0.91666667,0,0,7,19,yes
O,Y,1,1,0.5,1,0,0,3,38,yes
J,M,2,16,0.46153846,0.38461538,0,0,0,1,yes
M,M,11,16,0.61538462,0.23076923,0,0,4,3,yes
M,M,10,14,0.46153846,0.46153846,0,0,0,0,yes
M,M,10,15,0.46153846,0.69230769,0,0,1,0,yes
M,M,13,9,0.53846154,0.38461538,0,0,2,3,no
M,M,12,9,0.61538462,0.38461538,0,0,0,0,no
M,M,8,14,0.61538462,0.53846154,0,0,4,1,no
M,M,11,8,0.58333333,0.61538462,1,0,0,0,no
M,M,4,7,0.38461538,0.46153846,0,0,2,4,yes
M,M,2,12,0.23076923,0.07692308,0,0,4,4,yes
M,M,2,3,0.30769231,0.30769231,0,0,2,8,no
M,M,1,7,0.46153846,0.61538462,0,0,1,0,no
M,M,3,1,0.38461538,0.23076923,0,0,2,2,no
M,K,6,1,0.53846154,0.38461538,0,0,16,8,yes
K,M,1,4,0.38461538,0.61538462,0,0,1,2,no
M,S,5,1,0.61538462,0.76923077,0,0,0,6,no
S,M,2,6,0.53846154,0.61538462,0,0,16,7,yes
M,O,5,2,0.61538462,0.61538462,0,0,0,0,no
O,Y,1,1,0.92307692,0.92307692,0,0,3,32,yes
O,Y,1,1,0.53846154,0.84615385,0,0,29,19,yes
M,M,16,16,0.21428571,0.35714286,0,0,6,1,yes
M,J,14,1,0.42857143,0.5,0,0,1,7,no
M,M,15,9,0.64285714,0.42857143,0,0,0,0,yes
M,M,10,8,0.5,0.64285714,0,0,5,0,yes
M,M,8,11,0.57142857,0.64285714,0,0,3,5,yes
M,M,11,7,0.53846154,0.42857143,1,0,0,1,yes
M,M,14,6,0.57142857,0.57142857,0,0,2,1,no
M,M,13,6,0.5,0.57142857,0,0,0,1,yes
M,M,5,12,0.57142857,0.57142857,0,0,0,0,yes
M,M,9,4,0.42857143,0.42857143,0,0,2,4,no
M,M,3,3,0.35714286,0.35714286,0,0,2,4,yes
M,M,2,12,0.28571429,0.07142857,0,0,3,7,no
M,M,10,2,0.5,0.28571429,0,0,0,0,yes
M,M,1,4,0.42857143,0.64285714,0,0,3,0,no
K,M,1,1,0.35714286,0.28571429,0,0,4,0,no
M,K,5,1,0.57142857,0.35714286,0,0,0,0,yes
M,S,7,2,0.64285714,0.57142857,0,0,0,0,no
S,O,1,2,0.78571429,0.64285714,0,0,8,14,yes
O,O,1,1,0.57142857,0.92857143,0,0,16,13,no
Y,Y,1,1,0.85714286,0.78571429,0,0,28,17,no
M,M,16,17,0.5,0.5,0,0,2,0,no
M,M,15,16,0.5,0.5,0,0,2,1,yes
M,M,15,14,0.5,0.5,0,0,1,0,no
M,M,14,13,0.5,0.5,0,0,3,3,no
M,M,12,13,0.5,0.5,0,0,3,2,yes
M,M,12,11,0.5,0.5,0,0,0,0,no
M,M,10,11,0.5,0.5,0,0,3,5,no
M,M,10,9,0.5,0.5,0,0,0,0,yes
M,M,9,8,0.5,0.5,0,0,0,0,no
M,M,8,7,0.5,0.5,0,0,0,1,yes
M,M,7,6,0.5,0.5,0,0,6,1,no
M,M,6,5,0.5,0.5,0,0,2,3,yes
M,M,5,4,0.5,0.5,0,0,3,5,yes
M,M,4,3,0.5,0.5,0,0,1,0,yes
S,M,1,3,0.5,0.5,0,0,17,7,no
M,S,2,1,0.5,0.5,0,0,0,2,no
M,O,2,1,0.5,0.5,0,0,1,3,no
M,O,1,1,0.5,0.5,0,0,4,16,no
M,Y,1,2,0.5,0.5,0,0,1,5,no
K,Y,1,1,0.5,0.5,0,0,3,2,yes
K,Y,1,1,0.5,0.5,0,0,0,0,no
M,M,17,16,1,0,0,0,2,3,no
M,M,15,14,0,0,0,0,4,1,yes
M,M,14,13,1,1,0,0,5,8,no
M,M,12,13,0,0,0,0,1,2,no
M,M,12,11,1,1,0,0,0,2,yes
M,M,10,11,1,1,0,0,1,1,no
M,M,10,9,0,0,0,0,2,6,yes
M,M,9,8,0,1,0,0,1,0,no
M,M,7,8,0,1,0,0,1,0,no
M,M,6,7,1,0,0,0,2,2,yes
M,M,5,6,0,1,0,0,3,5,yes
M,M,4,5,1,1,0,0,1,0,no
M,M,4,3,0,0,0,0,7,9,yes
S,M,1,3,1,1,0,0,14,11,no
M,S,2,1,0,0,0,0,0,1,yes
K,O,1,1,0,1,0,0,0,1,no
M,O,2,1,0,1,0,0,0,2,no
M,Y,1,1,0,1,0,0,1,16,no
K,Y,1,2,1,1,0,0,2,4,no
M,Y,1,1,0,0,0,0,1,4,no
J,M,1,16,1,0.5,0,0,1,3,yes
M,M,15,17,1,0.5,0,0,1,1,yes
M,M,15,13,0.5,0.5,0,0,5,1,yes
M,M,12,14,1,0.5,0,0,2,1,yes
M,M,12,14,0,0,0,0,0,1,no
M,M,11,13,0.5,1,0,0,0,0,no
M,M,11,9,1,0,0,0,7,5,no
M,M,9,10,0,0.5,0,0,0,0,yes
M,M,10,8,0.5,1,0,0,1,0,yes
M,M,7,7,0,0,0,0,0,1,no
M,M,6,8,1,1,0,0,3,4,no
M,M,5,4,0.5,0.5,0,0,3,1,yes
M,M,4,6,0.5,0.5,0,0,3,0,yes
M,M,5,3,1,1,0,0,4,4,no
S,M,1,3,0,0,0,0,7,15,yes
S,K,1,1,0.5,0.5,0,0,4,5,yes
K,O,1,1,0,1,0,0,0,0,yes
M,O,2,1,0,1,0,0,0,1,no
M,Y,1,1,0,0.5,0,0,3,19,no
M,Y,1,1,0,1,0,0,0,5,no
M,Y,2,2,0.5,1,0,0,0,4,no
J,M,1,17,0,0.33333333,0,0,1,2,no
M,M,15,15,0.66666667,1,0,0,1,1,yes
M,M,13,14,0.33333333,0.33333333,0,0,2,6,no
M,M,16,13,0.33333333,1,0,0,0,0,no
M,M,11,14,0.66666667,0.33333333,0,0,10,7,no
M,M,9,12,0.33333333,0,0,0,2,0,yes
M,M,12,9,1,0.33333333,0,0,0,1,yes
M,M,8,11,0.66666667,0.33333333,0,0,1,0,no
M,M,10,8,0.66666667,1,0,0,0,1,no
M,M,10,7,0.33333333,0.33333333,0,0,3,5,yes
M,M,6,5,0.66666667,0.66666667,0,0,3,6,yes
M,M,7,5,0,0.66666667,0,0,3,5,no
M,M,6,4,0.33333333,0.33333333,0,0,4,6,no
M,M,2,1,0,0,0,0,1,2,no
K,S,1,1,0.33333333,0.66666667,0,0,0,0,no
S,K,1,1,0.33333333,0.33333333,0,0,10,5,yes
M,O,1,1,0,1,0,0,1,4,yes
O,M,1,3,0.66666667,1,0,0,27,16,no
M,Y,4,2,0.66666667,1,0,0,0,1,yes
Y,M,1,3,0.66666667,0,0,0,18,6,yes
M,Y,2,1,0.33333333,1,0,0,0,4,no
M,J,15,2,0.75,0.75,0,0,4,4,no
M,M,14,15,0.5,0.75,0,0,3,4,yes
M,M,13,17,0.25,0.5,0,0,1,3,no
M,M,12,16,1,0.25,0,0,0,1,no
M,M,12,14,0,0.5,0,0,1,0,yes
M,M,11,13,0.5,1,0,0,8,2,yes
M,M,10,11,0.5,0.5,0,0,2,0,yes
M,M,10,8,0.5,1,0,0,8,3,yes
M,M,9,7,0.5,0,0,0,0,2,no
M,M,9,7,0.25,0.25,0,0,1,2,no
M,M,8,6,0.5,0.75,0,0,2,2,yes
M,M,5,6,0.5,0.25,0,0,4,1,yes
M,M,4,4,0.75,0.5,0,0,1,0,yes
M,M,5,3,0.75,0,0,0,3,3,yes
K,S,1,1,0.25,0.5,0,0,0,1,no
M,S,1,1,0.25,0.75,0,0,0,7,no
K,O,1,1,0.25,0.5,0,0,2,11,no
O,M,1,3,0.75,1,0,0,26,15,yes
M,Y,2,1,0,1,0,0,0,2,no
M,Y,1,2,0.25,0.75,0,0,0,15,no
M,Y,2,1,0.25,0.75,0,0,2,1,no
M,J,15,2,0.6,0.6,0,0,0,1,yes
M,M,14,16,0.6,0.4,0,0,0,0,no
M,M,17,14,0.6,0.4,0,0,0,0,yes
M,M,12,15,0.2,0.6,0,0,3,3,no
M,M,12,13,0.8,0.8,0,0,2,4,no
M,M,13,11,0.2,0.6,0,0,3,4,no
M,M,10,10,0.6,0.6,0,0,1,1,yes
M,M,11,7,0.4,0.4,0,0,0,0,no
M,M,9,6,0.4,0.6,0,0,1,0,yes
M,M,9,6,0.2,0.2,0,0,5,3,yes
M,M,5,8,0.6,0.8,0,0,3,2,yes
M,M,8,5,0.6,0.8,0,0,4,1,no
M,M,2,7,0,0.2,0,0,4,5,no
M,M,2,1,0.2,0.2,0,0,2,4,no
K,K,1,1,0.2,0.2,0,0,1,1,no
S,M,1,1,0.8,0.2,0,0,11,5,no
S,O,1,1,0.6,0.8,0,0,10,15,no
M,O,4,1,0.8,0.6,0,0,0,2,no
M,Y,4,1,0.4,0.8,0,0,8,32,yes
Y,M,1,3,1,0.8,0,0,31,4,yes
Y,M,2,3,0.8,0,0,0,14,3,yes
M,J,14,3,0.33333333,0.83333333,0,0,11,11,yes
M,M,14,17,0.5,0.66666667,0,0,0,3,no
M,M,13,16,0.16666667,0.5,0,0,1,0,no
M,M,12,12,0.66666667,0.16666667,0,0,4,3,no
M,M,11,15,0.33333333,0.66666667,0,0,1,0,no
M,M,15,10,0.66666667,0.5,0,0,0,2,no
M,M,10,13,0.66666667,0.83333333,0,0,1,0,no
M,M,8,11,0.66666667,0.66666667,0,0,5,6,no
M,M,7,6,0.33333333,0.16666667,0,0,3,3,no
M,M,6,9,0.5,0.33333333,0,0,2,2,no
M,M,9,5,0.5,0.83333333,0,0,0,1,no
M,M,8,5,0.5,0.66666667,0,0,11,4,no
M,M,7,4,0.5,0.5,0,0,8,9,no
M,M,1,3,0.33333333,0.66666667,0,0,13,11,yes
M,K,2,1,0,0.33333333,0,0,3,3,no
S,S,1,1,0.5,0.66666667,0,0,10,10,yes
M,O,1,1,0.33333333,0.66666667,0,0,1,3,yes
M,O,2,1,0.16666667,0.83333333,0,0,2,3,no
K,Y,1,2,0.16666667,0.83333333,0,0,0,0,yes
M,Y,4,1,0.66666667,0.66666667,0,0,0,1,no
Y,M,1,3,1,0,0,0,27,2,yes
J,M,3,16,0.42857143,0.57142857,0,0,0,0,no
M,M,13,14,0.14285714,0.42857143,0,0,5,3,yes
M,M,12,17,0.28571429,0.71428571,0,0,0,0,no
M,M,11,15,0.71428571,0.71428571,0,0,1,1,no
M,M,11,14,0.28571429,0.42857143,0,0,0,1,yes
M,M,9,15,0.42857143,0.57142857,0,0,0,1,no
M,M,8,13,0.42857143,0.85714286,0,0,4,0,yes
M,M,12,8,0.57142857,0.57142857,0,0,1,1,yes
M,M,7,9,0.28571429,0.42857143,0,0,0,0,yes
M,M,10,6,0.57142857,0.42857143,0,0,2,9,yes
M,M,5,7,0.71428571,0.42857143,0,0,1,3,no
M,M,10,5,0.57142857,0.85714286,0,0,0,1,no
M,M,6,3,0.28571429,0,0,0,5,7,yes
M,M,1,3,0.42857143,0.57142857,0,0,3,3,no
M,S,2,1,0.14285714,0.57142857,0,0,2,2,yes
S,M,1,4,0.57142857,0.57142857,0,0,9,8,yes
M,O,4,1,0.57142857,0.85714286,0,0,1,0,no
M,O,1,1,0.42857143,0.57142857,0,0,12,11,yes
K,Y,1,1,0.42857143,1,0,0,0,6,no
M,Y,2,2,0,0.71428571,0,0,0,1,no
K,Y,1,1,0.28571429,0.71428571,0,0,0,0,no
M,M,15,16,0.625,0.625,0,0,1,4,yes
M,M,15,14,0.75,0.375,0,0,1,1,no
J,M,1,14,0.75,0.375,0,0,1,1,no
M,M,17,13,0.75,0.75,0,0,0,0,yes
M,M,11,13,0.375,0.25,0,0,1,0,yes
M,M,12,10,0.25,0.625,0,0,0,6,no
M,M,10,12,0.5,0.625,0,0,1,0,yes
M,M,9,9,0.375,0.375,0,0,1,0,yes
M,M,8,8,0.5,0.5,0,0,5,1,no
M,M,11,7,0.625,0.5,0,0,5,5,no
M,M,7,6,0.375,0.375,0,0,0,2,yes
M,M,5,3,0.875,0.625,0,0,1,2,yes
M,M,2,6,0,0.375,0,0,7,2,no
M,M,2,1,0.25,0.5,0,0,3,3,no
M,K,1,1,0.375,0.25,0,0,0,1,yes
S,M,1,4,0.5,0.5,0,0,8,16,yes
O,M,1,3,0.5,0,0,0,13,10,yes
K,O,1,1,0.375,0.875,0,0,2,7,no
M,Y,5,1,0.625,0.75,0,0,1,9,no
M,Y,4,1,0.5,1,0,0,0,1,no
S,Y,1,2,0.625,0.75,0,0,15,17,yes
M,M,14,14,0.44444444,0.44444444,0,0,3,8,yes
M,J,13,2,0.22222222,0.66666667,0,0,1,0,yes
M,M,15,13,0.66666667,0.66666667,0,0,0,1,yes
M,M,11,16,0.55555556,0.55555556,0,0,0,0,no
M,M,10,17,0.66666667,0.77777778,0,0,3,1,no
M,M,9,15,0.33333333,0.66666667,0,0,2,0,no
M,M,12,8,0.55555556,0.44444444,0,0,1,0,yes
M,M,12,7,0.22222222,0.55555556,0,0,0,1,no
M,M,7,11,0.44444444,0.44444444,0,0,0,0,no
M,M,9,6,0.44444444,0.44444444,0,0,0,0,no
M,M,10,5,0.55555556,0.55555556,0,0,0,0,yes
M,M,5,8,0.88888889,0.55555556,0,0,3,7,yes
M,M,6,4,0.33333333,0.44444444,0,0,0,4,yes
M,M,4,2,0.44444444,0.22222222,0,0,1,1,no
M,M,2,3,0,0,0,0,0,4,no
M,K,1,1,0.44444444,0.33333333,0,0,2,4,yes
K,M,1,1,0.22222222,0.55555556,0,0,0,2,yes
O,O,1,1,0.88888889,0.55555556,0,0,20,27,yes
Y,M,2,3,0.66666667,0.55555556,0,0,13,14,yes
S,Y,1,1,0.55555556,0.77777778,0,0,8,19,no
S,Y,1,1,0.66666667,1,0,0,1,23,no
M,M,15,17,0.7,0.8,0,0,2,1,yes
J,M,2,14,0.7,0.4,0,0,0,1,no
M,M,13,13,0.3,0.6,0,0,1,2,no
M,M,12,11,0.2,0.5,0,0,0,0,no
M,M,9,16,0.4,0.6,0,0,0,0,yes
M,M,8,15,0.5,0.7,0,0,0,0,no
M,M,8,14,0.4,0.5,0,0,4,1,yes
M,M,10,7,0.6,0.4,0,0,3,0,yes
M,M,12,7,0.6,0.6,0,0,0,1,yes
M,M,11,6,0.5,0.5,0,0,0,0,no
M,M,10,5,0.6,0.5,0,0,5,4,no
M,M,9,3,0.3,0.1,0,0,3,6,yes
M,M,4,3,0.4,0.5,0,0,19,16,no
M,M,2,6,0,0.4,0,0,3,5,no
M,M,1,1,0.5,0.5,0,0,5,3,yes
M,K,4,1,0.4,0.3,0,0,1,0,yes
M,K,2,1,0.3,0.3,0,0,3,2,no
M,O,5,1,0.9,0.9,0,0,0,4,no
S,Y,1,1,0.5,1,0,0,2,23,yes
O,Y,1,2,0.5,0.7,0,0,16,14,no
S,Y,1,1,0.6,0.8,0,0,7,13,no
M,J,14,3,0.45454545,0.72727273,0,0,7,1,yes
M,M,12,17,0.63636364,0.72727273,0,0,1,0,yes
M,M,11,16,0.45454545,0.54545455,0,0,1,1,no
M,M,10,15,0.54545455,0.72727273,0,0,2,0,yes
M,M,9,14,0.45454545,0.45454545,0,0,0,0,yes
M,M,12,9,0.18181818,0.36363636,0,0,0,0,no
M,M,8,15,0.45454545,0.72727273,0,0,2,0,yes
M,M,8,7,0.45454545,0.54545455,0,0,4,2,no
M,M,7,11,0.36363636,0.54545455,0,0,2,0,no
M,M,6,13,0.54545455,0.63636364,0,0,6,9,no
M,M,5,5,0.54545455,0.81818182,0,0,1,0,no
M,M,4,10,0.45454545,0.63636364,0,0,2,2,no
M,M,13,3,0.27272727,0.09090909,0,0,0,5,no
M,M,2,6,0.27272727,0.45454545,0,0,4,3,no
M,M,1,4,0.54545455,0.36363636,0,0,3,4,yes
K,M,1,3,0.36363636,0.54545455,0,0,2,5,no
M,K,2,1,0,0.27272727,0,0,0,2,yes
S,M,1,1,0.54545455,0.45454545,0,0,10,8,yes
O,Y,1,1,0.45454545,0.81818182,0,0,30,19,no
O,Y,1,1,0.90909091,0.90909091,0,0,10,35,no
S,Y,1,2,0.54545455,0.72727273,0,0,8,16,no
M,J,13,2,0.25,0.66666667,0,0,4,0,no
M,M,12,11,0.66666667,0.58333333,0,0,1,4,yes
M,M,10,17,0.66666667,0.66666667,0,0,0,0,yes
M,M,9,13,0.41666667,0.66666667,0,0,7,5,yes
M,M,9,14,0.5,0.5,0,0,0,1,yes
M,M,8,14,0.41666667,0.41666667,0,0,3,3,no
M,M,8,10,0.5,0.58333333,0,0,1,1,yes
M,M,7,15,0.58333333,0.66666667,0,0,1,0,yes
M,M,15,6,0.66666667,0.5,0,0,0,2,no
M,M,6,16,0.5,0.58333333,0,0,1,1,yes
M,M,11,3,0.41666667,0.16666667,0,0,1,0,no
M,M,2,12,0.08333333,0.16666667,0,0,4,2,yes
M,M,2,7,0.25,0.33333333,0,0,1,0,no
M,M,5,1,0.5,0.41666667,0,0,4,1,yes
M,M,1,5,0.58333333,0.83333333,0,0,4,6,no
K,M,1,3,0.25,0.58333333,0,0,1,0,no
M,S,4,1,0.41666667,0.58333333,0,0,0,2,no
S,O,1,1,0.5,0.83333333,0,0,9,14,no
Y,Y,2,1,0.75,0.83333333,0,0,11,22,no
O,Y,1,1,0.41666667,0.91666667,0,0,4,38,no
M,J,13,3,0.23076923,0.61538462,0,0,5,1,yes
M,J,12,2,0.15384615,0.53846154,0,0,1,0,yes
M,M,12,15,0.69230769,0.61538462,0,0,1,3,no
M,M,10,14,0.53846154,0.46153846,0,0,2,5,yes
M,M,9,13,0.53846154,0.61538462,0,0,0,1,yes
M,M,9,17,0.46153846,0.61538462,0,0,0,0,no
M,M,8,14,0.53846154,0.46153846,0,0,1,3,no
M,M,8,16,0.38461538,0.53846154,0,0,0,2,yes
M,M,10,7,0.69230769,0.61538462,0,0,0,1,no
M,M,6,15,0.53846154,0.61538462,0,0,2,1,yes
M,M,11,3,0.53846154,0.61538462,0,0,3,6,no
M,M,2,3,0.23076923,0.23076923,0,0,3,2,yes
M,M,2,11,0.15384615,0.38461538,0,0,1,0,yes
M,M,1,5,0.53846154,0.53846154,0,0,8,4,no
M,M,6,1,0.53846154,0.38461538,0,0,2,5,yes
M,K,4,1,0.38461538,0.38461538,0,0,3,1,yes
M,K,7,1,0.38461538,0.23076923,0,0,3,4,no
M,S,5,1,0.84615385,0.46153846,0,0,0,4,no
S,O,1,1,0.61538462,0.38461538,0,0,13,9,yes
Y,Y,2,1,0.69230769,0.92307692,0,0,4,32,no
O,Y,1,1,0.84615385,0.84615385,0,0,20,28,yes
M,M,15,13,0.57142857,0.57142857,0,0,0,2,no
M,M,11,11,0.35714286,0.5,0,0,0,1,no
M,M,10,14,0.57142857,0.5,0,0,3,2,yes
M,M,10,15,0.64285714,0.64285714,0,0,1,1,yes
M,M,14,9,0.42857143,0.42857143,0,0,2,5,yes
M,M,8,16,0.5,0.5,0,0,0,0,yes
M,M,7,13,0.35714286,0.28571429,0,0,3,1,yes
M,M,6,17,0.57142857,0.64285714,0,0,0,0,no
M,M,9,5,0.57142857,0.57142857,0,0,0,0,yes
M,M,4,12,0.42857143,0.21428571,0,0,1,1,yes
M,M,7,3,0.64285714,0.64285714,0,0,7,7,no
M,M,2,2,0.28571429,0.21428571,0,0,2,4,no
M,M,12,1,0.64285714,0.35714286,0,0,2,3,no
M,M,1,6,0.5,0.57142857,0,0,6,2,yes
K,M,1,8,0.28571429,0.42857143,0,0,1,1,yes
K,M,1,3,0.35714286,0.21428571,0,0,6,8,yes
M,S,5,1,0.78571429,0.64285714,0,0,2,1,no
S,O,1,1,0.5,0.35714286,0,0,15,11,yes
O,Y,1,2,0.85714286,0.64285714,0,0,24,11,yes
Y,Y,1,1,0.92857143,0.78571429,0,0,28,18,yes
M,M,16,17,0.5,0.5,0,0,1,2,yes
M,M,15,16,0.5,0.5,0,0,12,11,yes
M,M,14,15,0.5,0.5,0,0,1,2,yes
M,M,13,14,0.5,0.5,0,0,1,1,yes
M,M,12,13,0.5,0.5,0,0,0,0,yes
M,M,11,12,0.5,0.5,0,0,2,1,yes
M,M,11,10,0.5,0.5,0,0,0,0,yes
M,M,10,9,0.5,0.5,0,0,2,1,no
M,M,9,8,0.5,0.5,0,0,6,3,yes
M,M,7,8,0.5,0.5,0,0,0,4,no
M,M,6,7,0.5,0.5,0,0,2,1,yes
M,M,5,6,0.5,0.5,0,0,0,0,no
M,M,5,4,0.5,0.5,0,0,1,2,yes
M,M,3,4,0.5,0.5,0,0,0,1,yes
M,S,3,1,0.5,0.5,0,0,0,3,no
S,M,1,2,0.5,0.5,0,0,5,5,no
M,O,2,1,0.5,0.5,0,0,4,14,no
M,O,1,1,0.5,0.5,0,0,1,7,no
M,Y,1,2,0.5,0.5,0,0,0,3,no
K,Y,1,1,0.5,0.5,0,0,1,5,no
Y,K,1,1,0.5,0.5,0,0,32,4,yes
M,M,17,16,0,0,0,0,0,0,no
M,M,16,15,1,1,0,0,0,0,yes
M,M,15,14,0,0,0,0,2,1,yes
